date,home_team,away_team,home_goals,away_goals,result,r_home_pre,r_away_pre,p_home,p_away,p_draw,r_home_post,r_away_post
2025-05-15,Getafe,Ath Bilbao,0,2,A,1457.8,1578.4,0.3103622448318383,0.43994332480058207,0.2496944303675796,1449.5,1586.7
2025-05-18,Valladolid,Alaves,0,1,A,1333.3,1466.0,0.3001894010078662,0.4561537846414547,0.24365681435067918,1325.4,1473.9
2025-05-18,Valencia,Ath Bilbao,0,1,A,1506.0,1586.7,0.3434124421462766,0.38695686349229913,0.2696306943614243,1496.5,1596.1
2025-05-18,Sociedad,Girona,3,2,H,1458.9,1448.9,0.45255055013706713,0.3024516715016029,0.2449977783613299,1467.0,1440.9
2025-05-18,Sevilla,Real Madrid,0,2,A,1460.2,1614.8,0.2816727696340897,0.48564139759217606,0.23268583277373422,1452.8,1622.2
2025-05-18,Osasuna,Espanol,2,0,H,1511.4,1465.6,0.5006842793013123,0.27223857820097963,0.22707714249770802,1518.5,1458.6
2025-05-18,Mallorca,Getafe,1,2,A,1476.9,1449.5,0.47587341904032654,0.28780515627448067,0.23632142468519285,1464.4,1462.0
2025-05-18,Las Palmas,Leganes,0,1,A,1419.5,1443.1,0.40766839427051266,0.33054650133417124,0.26178510439531605,1408.5,1454.1
2025-05-18,Celta,Vallecano,1,2,A,1517.6,1500.6,0.4619551342080423,0.29654631817527527,0.24149854761668238,1505.4,1512.8
2025-05-18,Barcelona,Villarreal,2,3,A,1645.0,1567.5,0.5427205466932292,0.24600567935674375,0.21127377395002706,1631.2,1581.3
2025-05-18,Ath Madrid,Betis,4,1,H,1573.8,1554.6,0.46486228686794917,0.2947205053638494,0.24041720776820139,1581.6,1546.9
2025-05-23,Betis,Valencia,1,1,D,1546.9,1496.5,0.5066914489116171,0.26847613023073547,0.22483242085764746,1543.8,1499.6
2025-05-24,Real Madrid,Sociedad,2,0,H,1622.2,1467.0,0.6416868203972503,0.1859149436309137,0.17239823597183593,1626.6,1462.5
2025-05-24,Espanol,Las Palmas,2,0,H,1458.6,1408.5,0.5063797363075033,0.2686712788455923,0.22494898484690443,1465.5,1401.5
2025-05-24,Leganes,Valladolid,3,0,H,1454.1,1325.4,0.6089108308011077,0.2054561006997256,0.1856330684991666,1459.2,1320.3
2025-05-24,Alaves,Osasuna,1,1,D,1473.9,1518.5,0.38003419926117094,0.34769151769504875,0.2722742830437803,1473.5,1518.9
2025-05-24,Getafe,Celta,1,2,A,1462.0,1505.4,0.38152787489616585,0.3467692611807887,0.2717028639230454,1451.5,1515.9
2025-05-24,Vallecano,Mallorca,0,0,D,1512.8,1464.4,0.5040128295816153,0.27015340089147616,0.22583376952690848,1509.7,1467.4
2025-05-25,Girona,Ath Madrid,0,4,A,1440.9,1581.6,0.29347085942695106,0.4668519859081117,0.23967715466493716,1433.2,1589.3
2025-05-25,Ath Bilbao,Barcelona,0,3,A,1596.1,1631.2,0.39239379534600705,0.3400436875360652,0.2675625171179278,1585.4,1641.9
2025-05-25,Villarreal,Sevilla,4,2,H,1581.3,1452.8,0.6085505676233695,0.20567321807910818,0.18577621429752234,1586.3,1447.8
2025-08-15,Girona,Vallecano,1,3,A,1433.2,1509.7,0.34681633747920515,0.38145165331911624,0.2717320092016786,1423.7,1519.3
2025-08-15,Villarreal,Oviedo,2,0,H,1586.3,1500.0,0.5544057451588017,0.238765488551828,0.2068287662893703,1592.4,1494.0
2025-08-16,Valencia,Sociedad,1,1,D,1499.6,1462.5,0.4890430994922881,0.2795381196620498,0.23141878084566214,1496.9,1465.2
2025-08-16,Mallorca,Barcelona,0,3,A,1467.4,1641.9,0.26500664080751707,0.5122360328409206,0.2227573263515624,1460.6,1648.8
2025-08-16,Alaves,Levante,2,1,H,1473.5,1500.0,0.40378203894704545,0.33296709657054624,0.26325086448240825,1482.5,1491.0
2025-08-17,Espanol,Ath Madrid,2,1,H,1465.5,1589.3,0.307680778859816,0.4442184703477267,0.24810075079245725,1477.3,1577.5
2025-08-17,Celta,Getafe,0,2,A,1515.9,1451.5,0.5253888582852796,0.25679126432784655,0.21781987738687386,1502.4,1465.0
2025-08-17,Ath Bilbao,Sevilla,3,2,H,1585.4,1447.8,0.6199940622412069,0.19880011677226486,0.18120582098652827,1590.2,1442.9
2025-08-18,Elche,Betis,1,1,D,1500.0,1543.8,0.38099953489719635,0.3470955460439649,0.27190491905883873,1499.5,1544.3
2025-08-19,Real Madrid,Osasuna,1,0,H,1626.6,1518.9,0.5821582645747692,0.2216977081687438,0.19614402725648702,1632.2,1513.4
2025-08-22,Betis,Alaves,1,0,H,1544.3,1482.5,0.5219027195098509,0.25896648129300287,0.21913079919714623,1550.9,1475.9
2025-08-23,Mallorca,Celta,1,1,D,1460.6,1502.4,0.38360869845325907,0.34548352292544915,0.2709077786212918,1460.1,1503.0
2025-08-23,Ath Madrid,Elche,1,1,D,1577.5,1499.5,0.5433606503494834,0.24560835809154133,0.2110309915589752,1573.7,1503.3
2025-08-23,Levante,Barcelona,2,3,A,1491.0,1648.8,0.2790082974992763,0.4898875611539609,0.23110414134676277,1483.7,1656.0
2025-08-24,Osasuna,Valencia,1,0,H,1513.4,1496.9,0.4613125835500994,0.29694985361192716,0.24173756283797346,1521.3,1489.1
2025-08-24,Sociedad,Espanol,2,2,D,1465.2,1477.3,0.42290714691165904,0.32103215199600915,0.2560607010923318,1463.8,1478.7
2025-08-24,Villarreal,Girona,5,0,H,1592.4,1423.7,0.6579488481430721,0.17639320687105955,0.16565794498586833,1596.6,1419.5
2025-08-24,Oviedo,Real Madrid,0,3,A,1494.0,1632.2,0.2955491899155409,0.463542828766056,0.24090798131840305,1486.2,1640.0
2025-08-25,Ath Bilbao,Vallecano,1,0,H,1590.2,1519.3,0.5341577411964715,0.2513279918969784,0.21451426690655004,1596.6,1512.9
2025-08-25,Sevilla,Getafe,1,2,A,1442.9,1465.0,0.40972958389922914,0.3292616504686608,0.26100876563211,1431.8,1476.0
2025-08-27,Celta,Betis,1,1,D,1503.0,1550.9,0.37561002158618123,0.3504197079613732,0.2739702704524456,1502.6,1551.3
2025-08-29,Valencia,Getafe,3,0,H,1489.1,1476.0,0.4566037423892389,0.29990686851995746,0.2434893890908037,1497.0,1468.1
2025-08-29,Elche,Levante,2,0,H,1503.3,1483.7,0.4654522913023685,0.2943499499501691,0.24019775874746235,1511.1,1476.0
2025-08-30,Real Madrid,Mallorca,2,1,H,1640.0,1460.1,0.6711782890329396,0.16874375109594192,0.16007795987111834,1644.0,1456.1
2025-08-30,Alaves,Ath Madrid,1,1,D,1475.9,1573.7,0.3294176204158837,0.4094794331225291,0.2611029464615873,1477.0,1572.6
2025-08-30,Oviedo,Sociedad,1,0,H,1486.2,1463.8,0.46918030234536945,0.2920085409513232,0.23881115670330738,1493.9,1456.1
2025-08-30,Girona,Sevilla,0,2,A,1419.5,1431.8,0.4225413078768168,0.3212609411166573,0.2561977510065259,1408.1,1443.2
2025-08-31,Celta,Villarreal,1,1,D,1502.6,1596.6,0.332577609130783,0.4044076652348814,0.26301472563433564,1503.6,1595.6
2025-08-31,Betis,Ath Bilbao,1,2,A,1551.3,1596.6,0.37894947651340544,0.3483609040023979,0.2726896194841967,1540.8,1607.1
2025-08-31,Espanol,Osasuna,1,0,H,1478.7,1521.3,0.3826117492092063,0.34609967334559183,0.2712885774452018,1488.2,1511.8
2025-08-31,Vallecano,Barcelona,1,1,D,1512.9,1656.0,0.29135998051317324,0.47021295828265264,0.23842706120417417,1515.2,1653.7
2025-09-12,Sevilla,Elche,2,2,D,1443.2,1511.1,0.3537867606545774,0.3701375541583174,0.2760756851871052,1443.4,1510.8
2025-09-13,Getafe,Oviedo,2,0,H,1468.1,1493.9,0.4047748903571976,0.33234895808647436,0.262876151556328,1477.1,1484.8
2025-09-13,Sociedad,Real Madrid,1,2,A,1456.1,1644.0,0.25392319678469255,0.5299898359878248,0.2160869672274827,1449.7,1650.4
2025-09-13,Ath Bilbao,Alaves,0,1,A,1607.1,1477.0,0.6105871068725925,0.20444648807726004,0.18496640505014741,1592.1,1492.0
2025-09-13,Ath Madrid,Villarreal,2,0,H,1572.6,1595.6,0.4084227739465564,0.33007633776425976,0.2615008882891839,1581.6,1586.7
2025-09-14,Barcelona,Valencia,6,0,H,1653.7,1497.0,0.6434710883915185,0.1848641701807749,0.17166474142770655,1658.1,1492.5
2025-09-14,Celta,Girona,1,1,D,1503.6,1408.1,0.5663692193244583,0.23138403218969428,0.20224674848584745,1499.4,1412.3
2025-09-14,Levante,Betis,2,2,D,1476.0,1540.8,0.35614757992679363,0.36629187844003064,0.2775605416331756,1476.1,1540.7
2025-09-14,Osasuna,Vallecano,2,0,H,1511.8,1515.2,0.4344886537375562,0.3137815526747091,0.2517297935877347,1520.1,1506.8
2025-09-15,Espanol,Mallorca,3,2,H,1488.2,1456.1,0.48222682474248585,0.28381605611640487,0.2339571191411093,1495.6,1448.7
2025-09-19,Betis,Sociedad,3,1,H,1540.7,1449.7,0.5605364029986609,0.23497867233290098,0.20448492466843804,1546.6,1443.8
2025-09-20,Valencia,Ath Bilbao,2,0,H,1492.5,1592.1,0.32796749837132705,0.41180457325406894,0.26022792837460407,1503.7,1580.9
2025-09-20,Villarreal,Osasuna,2,1,H,1586.7,1520.1,0.5282801394190401,0.25498857347633935,0.21673128710462064,1593.2,1513.6
2025-09-20,Girona,Levante,0,4,A,1412.3,1476.1,0.35699590504286444,0.36490816402607335,0.2780959309310622,1402.4,1486.0
2025-09-20,Real Madrid,Espanol,2,0,H,1650.4,1495.6,0.6412720273408195,0.18615942576295344,0.1725685468962271,1654.9,1491.1
2025-09-20,Alaves,Sevilla,1,2,A,1492.0,1443.4,0.5042869848453232,0.2699817011672835,0.2257313139873933,1478.9,1456.5
2025-09-21,Mallorca,Ath Madrid,1,1,D,1448.7,1581.6,0.30002968216442566,0.45640815202182083,0.2435621658137535,1450.7,1579.5
2025-09-21,Elche,Oviedo,1,0,H,1510.8,1484.8,0.47402648694704624,0.28896498940849075,0.23700852364446295,1518.4,1477.3
2025-09-21,Barcelona,Getafe,3,0,H,1658.1,1477.1,0.6725305452746576,0.16796704247743482,0.15950241224790762,1662.1,1473.1
2025-09-21,Vallecano,Celta,1,1,D,1506.8,1499.4,0.4490925995085205,0.3046222545687813,0.24628514592269826,1504.9,1501.3
2025-09-23,Ath Bilbao,Girona,1,1,D,1580.9,1402.4,0.6696447134331861,0.16962579583673937,0.16072949073007456,1575.0,1408.4
2025-09-23,Espanol,Valencia,2,2,D,1491.1,1503.7,0.42229934737200103,0.32141224974358396,0.25628840288441507,1489.7,1505.0
2025-09-23,Levante,Real Madrid,1,4,A,1486.0,1654.9,0.2696276351482389,0.5048523629980265,0.22552000185373472,1479.0,1661.9
2025-09-23,Sevilla,Villarreal,1,2,A,1456.5,1593.2,0.2967777940877287,0.46158655559169987,0.2416356503205715,1448.6,1601.0
2025-09-24,Getafe,Alaves,1,1,D,1473.1,1478.9,0.43134027805668507,0.31575396278351064,0.2529057591598043,1471.6,1480.5
2025-09-24,Ath Madrid,Vallecano,3,2,H,1579.5,1504.9,0.5389263759396582,0.24836235726390685,0.2127112667964349,1585.8,1498.6
2025-09-24,Sociedad,Mallorca,1,0,H,1443.8,1450.7,0.42976484284989974,0.31674058989069537,0.25349456725940495,1452.2,1442.3
2025-09-25,Osasuna,Elche,1,1,D,1513.6,1518.4,0.43272645362805173,0.3148856590887501,0.2523878872831982,1512.1,1520.0
2025-09-25,Oviedo,Barcelona,1,3,A,1477.3,1662.1,0.2563861613539559,0.5260384146809685,0.21757542396507554,1470.7,1668.7
2025-09-26,Girona,Espanol,0,0,D,1408.4,1489.7,0.34289749489280424,0.3877886646924195,0.26931384041477624,1409.0,1489.1
2025-09-27,Villarreal,Ath Bilbao,1,0,H,1601.0,1575.0,0.4740955904830283,0.28892159267217365,0.2369828168447981,1608.6,1567.4
2025-09-27,Mallorca,Alaves,1,0,H,1442.3,1480.5,0.3883078869348786,0.3425759749189836,0.2691161381461377,1451.6,1471.1
2025-09-27,Getafe,Levante,1,1,D,1471.6,1479.0,0.42916505535740357,0.31711614457213433,0.2537188000704621,1470.1,1480.5
2025-09-27,Ath Madrid,Real Madrid,5,2,H,1585.8,1661.9,0.34715754929419845,0.38089912232131323,0.2719433283844883,1596.3,1651.4
2025-09-28,Vallecano,Sevilla,0,1,A,1498.6,1448.6,0.5061991441902771,0.26878434355429576,0.2250165122554271,1485.5,1461.7
2025-09-28,Elche,Celta,2,1,H,1520.0,1501.3,0.46419362171384626,0.2951404615932425,0.24066591669291132,1527.8,1493.5
2025-09-28,Barcelona,Sociedad,2,1,H,1668.7,1452.2,0.7061764842254828,0.14382351577451713,0.15,1672.1,1448.9
2025-09-28,Betis,Osasuna,2,0,H,1546.6,1512.1,0.48553461729082886,0.2817397863840528,0.23272559632511836,1553.9,1504.7
2025-09-30,Valencia,Oviedo,1,2,A,1505.0,1470.7,0.485198140948401,0.2819509670042019,0.232850892047397,1492.4,1483.4
2025-10-03,Osasuna,Getafe,2,1,H,1504.7,1470.1,0.48563609572606165,0.2816760971434907,0.23268780713044773,1512.1,1462.7
2025-10-04,Real Madrid,Villarreal,3,1,H,1651.4,1608.6,0.4966812047486025,0.2747475688036988,0.2285712264476987,1658.6,1601.5
2025-10-04,Girona,Valencia,2,1,H,1409.0,1492.4,0.34124823679606486,0.39045098440923426,0.2683007787947008,1419.6,1481.7
2025-10-04,Oviedo,Levante,0,2,A,1483.4,1480.5,0.4429373174975365,0.3084844744315586,0.24857820807090494,1471.6,1492.3
2025-10-04,Ath Bilbao,Mallorca,2,1,H,1567.4,1451.6,0.5924873626558134,0.21539951246436642,0.19211312487982027,1572.7,1446.3
2025-10-05,Alaves,Elche,3,1,H,1471.1,1527.8,0.36433307269672355,0.35734830203884493,0.2783186252644315,1481.0,1517.9
2025-10-05,Sevilla,Barcelona,4,1,H,1461.7,1672.1,0.23551587743419086,0.5596658452337079,0.20481827733210117,1475.8,1658.0
2025-10-05,Espanol,Betis,1,2,A,1489.1,1553.9,0.35618447629141375,0.36623171675991845,0.2775838069486678,1479.3,1563.8
2025-10-05,Sociedad,Vallecano,0,1,A,1448.9,1485.5,0.3903503675826389,0.3413105965699977,0.26833903584736346,1438.2,1496.2
2025-10-05,Celta,Ath Madrid,1,1,D,1493.5,1596.3,0.32533019118192685,0.4160298292510307,0.2586399795670424,1494.8,1595.0
2025-10-17,Oviedo,Espanol,0,2,A,1471.6,1479.3,0.4288502966882076,0.31731321454219097,0.2538364887696014,1460.1,1490.7
2025-10-18,Barcelona,Girona,2,1,H,1658.0,1419.6,0.7206235184073042,0.12937648159269574,0.15,1661.0,1416.6
2025-10-18,Ath Madrid,Osasuna,1,0,H,1595.0,1512.1,0.5500013897598063,0.24149113064662198,0.20850747959357174,1601.1,1505.9
2025-10-18,Sevilla,Mallorca,1,3,A,1475.8,1446.3,0.47871443064508773,0.28602122173604155,0.23526434761887074,1463.3,1458.8
2025-10-18,Villarreal,Betis,2,2,D,1601.5,1563.8,0.48970895900870576,0.2791203504962499,0.2311706904950444,1598.7,1566.5
2025-10-19,Elche,Ath Bilbao,0,0,D,1517.9,1572.7,0.3665927148084223,0.35596306395140637,0.27744422124017126,1517.7,1572.9
2025-10-19,Celta,Sociedad,1,1,D,1494.8,1438.2,0.5150238972132858,0.263263461501167,0.2217126412855472,1491.5,1441.4
2025-10-19,Levante,Vallecano,0,3,A,1492.3,1496.2,0.4339093492823672,0.3141445471369763,0.25194610358065656,1480.7,1507.8
2025-10-19,Getafe,Real Madrid,0,1,A,1462.7,1658.6,0.2473379112208968,0.5405751696729663,0.212086919106137,1456.5,1664.8
2025-10-20,Alaves,Valencia,0,0,D,1481.0,1481.7,0.43821938739234034,0.3114431683223553,0.2503374442853043,1479.3,1483.4
2025-10-24,Sociedad,Sevilla,2,1,H,1441.4,1463.3,0.4099783897360098,0.329106508983333,0.2609151012806572,1450.3,1454.3
2025-10-25,Valencia,Villarreal,0,2,A,1483.4,1598.7,0.3147891435161604,0.4328805147694353,0.2523303417144043,1475.0,1607.1
2025-10-25,Ath Bilbao,Getafe,0,1,A,1572.9,1456.5,0.5933152054915055,0.21489615943272763,0.19178863507576685,1558.2,1471.1
2025-10-25,Girona,Oviedo,3,3,D,1416.6,1460.1,0.38142215275074093,0.3468345573463471,0.2717432899029119,1416.1,1460.6
2025-10-25,Espanol,Elche,1,0,H,1490.7,1517.7,0.40317865351805277,0.33334267044955573,0.2634786760323915,1499.8,1508.7
2025-10-26,Mallorca,Levante,1,1,D,1458.8,1480.7,0.4098960686222315,0.3291578409660436,0.2609460904117249,1457.7,1481.8
2025-10-26,Real Madrid,Barcelona,2,1,H,1664.8,1661.0,0.44424690269333345,0.30766294145006223,0.2480901558566043,1673.0,1652.8
2025-10-26,Osasuna,Celta,2,3,A,1505.9,1491.5,0.45848457167832957,0.2987258208699074,0.24278960745176303,1493.8,1503.6
2025-10-26,Vallecano,Alaves,1,0,H,1507.8,1479.3,0.47737962498996783,0.28685934908139216,0.23576102592864007,1515.3,1471.8
2025-10-27,Betis,Ath Madrid,0,2,A,1566.5,1601.1,0.3930950854739673,0.3396086808132105,0.2672962337128222,1555.8,1611.9
2025-10-31,Getafe,Girona,2,1,H,1471.1,1416.1,0.5129544310998977,0.26455735731108976,0.22248821158901252,1478.0,1409.3
2025-11-01,Real Madrid,Valencia,4,0,H,1673.0,1475.0,0.6923073986704302,0.15672483284993544,0.1509677684796343,1676.7,1471.3
2025-11-01,Ath Madrid,Sevilla,3,0,H,1611.9,1454.3,0.6445037213261224,0.18425670460594346,0.1712395740679341,1616.3,1449.9
2025-11-01,Villarreal,Vallecano,4,0,H,1607.1,1515.3,0.5615827572545435,0.2343332226687039,0.20408402007675253,1613.0,1509.4
2025-11-01,Sociedad,Ath Bilbao,3,2,H,1450.3,1558.2,0.3210340129159471,0.4229041713644441,0.25606181571960884,1461.7,1546.8
2025-11-02,Levante,Celta,1,2,A,1481.8,1503.6,0.4099760758589747,0.3291079518347078,0.2609159723063174,1470.7,1514.7
2025-11-02,Alaves,Espanol,2,1,H,1471.8,1499.8,0.4018298446686165,0.33418198607905203,0.2639881692523315,1480.9,1490.7
2025-11-02,Barcelona,Elche,3,1,H,1652.8,1508.7,0.6281824218620178,0.19391324102623966,0.17790433711174253,1657.6,1503.9
2025-11-02,Betis,Mallorca,3,0,H,1555.8,1457.7,0.5697216181136162,0.22932183866240183,0.20095654322398188,1561.6,1452.0
2025-11-03,Oviedo,Osasuna,0,0,D,1460.6,1493.8,0.3948253281763557,0.33853496634507413,0.2666397054785702,1459.8,1494.6
2025-11-07,Elche,Sociedad,1,1,D,1503.9,1461.7,0.495849734293319,0.2752688644246648,0.22888140128201612,1501.1,1464.6
2025-11-08,Espanol,Villarreal,0,2,A,1490.7,1613.0,0.3089275772457882,0.44223090498839607,0.24884151776581578,1482.5,1621.3
2025-11-08,Ath Madrid,Levante,3,1,H,1616.3,1470.7,0.6299243033127043,0.19287719379544996,0.17719850289184572,1621.0,1466.0
2025-11-08,Girona,Alaves,1,0,H,1409.3,1480.9,0.3507996455418847,0.3749932049116249,0.27420714954649034,1419.7,1470.6
2025-11-08,Sevilla,Osasuna,1,0,H,1449.9,1494.6,0.3798288434470824,0.34781826731751325,0.2723528892354043,1459.5,1485.0
2025-11-09,Ath Bilbao,Oviedo,1,0,H,1546.8,1459.8,0.555324281207011,0.23819758178958067,0.2064781370034083,1552.8,1453.8
2025-11-09,Vallecano,Real Madrid,0,0,D,1509.4,1676.7,0.27102194415855324,0.5026261869051428,0.226351868936304,1512.4,1673.7
2025-11-09,Mallorca,Getafe,1,0,H,1452.0,1478.0,0.40449570257607725,0.33252279528557305,0.2629815021383497,1461.0,1468.9
2025-11-09,Valencia,Betis,1,1,D,1471.3,1561.6,0.3356151293895304,0.3995254556170542,0.2648594149934154,1472.1,1560.7
2025-11-09,Celta,Barcelona,2,4,A,1514.7,1657.6,0.2916270048171777,0.4697877933319498,0.23858520185087245,1507.1,1665.2
2025-11-21,Valencia,Levante,1,0,H,1472.1,1466.0,0.44733472816858566,0.3057254704866549,0.24693980134475946,1480.3,1457.9
2025-11-22,Villarreal,Mallorca,2,1,H,1621.3,1461.0,0.6478076245568022,0.1823164265166321,0.1698759489265657,1625.7,1456.6
2025-11-22,Alaves,Celta,0,1,A,1470.6,1507.1,0.3905823769285839,0.34116679958265417,0.268250823488762,1459.9,1517.7
2025-11-22,Barcelona,Ath Bilbao,4,0,H,1665.2,1552.8,0.5881524658942539,0.2180387727596415,0.19380876134610459,1670.6,1547.4
2025-11-22,Osasuna,Sociedad,1,3,A,1485.0,1464.6,0.4666398728747013,0.29360407913228304,0.23975604799301564,1472.8,1476.8
2025-11-23,Betis,Girona,1,1,D,1560.7,1419.7,0.6242766692958642,0.19624086273058505,0.17948246797355072,1555.5,1424.9
2025-11-23,Getafe,Ath Madrid,0,1,A,1468.9,1621.0,0.283825481711289,0.48221181010769726,0.23396270818101372,1461.5,1628.4
2025-11-23,Elche,Real Madrid,2,2,D,1501.1,1673.7,0.26653628950339503,0.5097908478776203,0.2236728626189845,1504.2,1670.6
2025-11-23,Oviedo,Vallecano,0,0,D,1453.8,1512.4,0.3617613373246885,0.3589228671117163,0.2793157955635952,1453.7,1512.5
2025-11-24,Espanol,Sevilla,2,1,H,1482.5,1459.5,0.4700597940085871,0.29145617497794607,0.23848403101346688,1490.1,1451.8
2025-11-28,Getafe,Elche,1,0,H,1461.5,1504.2,0.38246426814311396,0.34619080067377017,0.27134493118311587,1471.0,1494.7
2025-11-29,Ath Madrid,Oviedo,2,0,H,1628.4,1453.7,0.6650646215745867,0.17226748496637082,0.16266789345904253,1632.5,1449.6
2025-11-29,Mallorca,Osasuna,2,2,D,1456.6,1472.8,0.417534095946166,0.3243906323640483,0.2580752716897857,1455.4,1474.0
2025-11-29,Barcelona,Alaves,3,1,H,1670.6,1459.9,0.7022150212302648,0.1477849787697352,0.15,1674.1,1456.4
2025-11-29,Levante,Ath Bilbao,0,2,A,1457.9,1547.4,0.336235158484356,0.39852798049540183,0.2652368610202422,1448.8,1556.6
2025-11-30,Sociedad,Villarreal,2,3,A,1476.8,1625.7,0.28657210767731084,0.477837077946902,0.23559081437578722,1469.3,1633.2
2025-11-30,Sevilla,Betis,0,2,A,1451.8,1555.5,0.3245454603922099,0.4172862459007972,0.25816829370699285,1443.1,1564.2
2025-11-30,Celta,Espanol,0,1,A,1517.7,1490.1,0.476199496259102,0.2876003945661337,0.2362001091747643,1505.3,1502.6
2025-11-30,Girona,Real Madrid,1,1,D,1424.9,1670.6,0.20774175076026719,0.6051220937367083,0.18713615550302454,1429.8,1665.7
2025-12-01,Vallecano,Valencia,1,1,D,1512.5,1480.3,0.4823749411378061,0.2837230749686769,0.23390198389351705,1509.9,1482.9
2025-12-02,Barcelona,Ath Madrid,3,1,H,1674.1,1632.5,0.49496900920260384,0.27582109631293755,0.2292098944844586,1681.3,1625.4
2025-12-03,Ath Bilbao,Real Madrid,0,3,A,1556.6,1665.7,0.31999162161276823,0.4245706508386068,0.2554377275486251,1548.0,1674.3
2025-12-05,Oviedo,Mallorca,0,0,D,1449.6,1455.4,0.43144929102299223,0.31568568352926973,0.252865025447738,1448.1,1456.9
2025-12-06,Alaves,Sociedad,1,0,H,1456.4,1469.3,0.4218425859547868,0.3216978629840121,0.2564595510612011,1465.1,1460.7
2025-12-06,Betis,Barcelona,3,5,A,1564.2,1681.3,0.3133576286939273,0.4351651355754371,0.25147723573063563,1555.8,1689.6
2025-12-06,Ath Bilbao,Ath Madrid,1,0,H,1548.0,1625.4,0.3461309536652091,0.3825611259392994,0.2713079203954916,1558.5,1614.9
2025-12-06,Villarreal,Getafe,2,0,H,1633.2,1471.0,0.650080781086805,0.18098443770636005,0.16893478120683497,1637.5,1466.7
2025-12-07,Elche,Girona,3,0,H,1494.7,1429.8,0.5261715662850854,0.2563031276565258,0.2175253060583888,1501.3,1423.2
2025-12-07,Valencia,Sevilla,1,1,D,1482.9,1443.1,0.4925818682612656,0.2773181554745242,0.23009997626421025,1480.1,1445.9
2025-12-07,Espanol,Vallecano,1,0,H,1502.6,1509.9,0.429416279159136,0.3169588462688369,0.25362487457202715,1511.1,1501.4
2025-12-07,Real Madrid,Celta,0,2,A,1674.3,1505.3,0.6583553726900728,0.17615681449083737,0.16548781281908978,1658.5,1521.1
2025-12-08,Osasuna,Levante,2,0,H,1474.0,1448.8,0.4730737829461785,0.2895632920941188,0.23736292495970263,1481.6,1441.2
2025-12-12,Sociedad,Girona,1,2,A,1460.7,1423.2,0.4894668149032819,0.27927227198675886,0.23126091310995928,1447.9,1435.9
2025-12-13,Mallorca,Elche,3,1,H,1456.9,1501.3,0.3803025839986341,0.34752584872708764,0.27217156727427827,1466.5,1491.7
2025-12-13,Barcelona,Osasuna,2,0,H,1689.6,1481.6,0.7002951631884827,0.14970483681151722,0.15,1693.2,1478.1
2025-12-13,Getafe,Espanol,0,1,A,1466.7,1511.1,0.38016951954787376,0.3476079893240385,0.2722224911280878,1456.2,1521.6
2025-12-13,Ath Madrid,Valencia,2,1,H,1614.9,1480.1,0.6165297637255308,0.2008756058542017,0.18259463042026747,1619.8,1475.1
2025-12-14,Sevilla,Oviedo,4,0,H,1445.9,1448.1,0.4361321244687724,0.3127515866090113,0.2511162889222162,1454.2,1439.7
2025-12-14,Celta,Ath Bilbao,2,0,H,1521.1,1558.5,0.3893609742444529,0.34192367516622474,0.2687153505893224,1530.4,1549.1
2025-12-14,Alaves,Real Madrid,1,2,A,1465.1,1658.5,0.24928570207632497,0.537440979528449,0.21327331839522606,1458.7,1664.9
2025-12-15,Vallecano,Betis,0,0,D,1501.4,1555.8,0.36712924837294675,0.35563391460840904,0.27723683701864416,1501.2,1556.0
